,0
0,0.9940381050109863
1,0.9940381050109863
2,0.9940381050109863
3,0.9940381050109863
4,0.9940381050109863
5,0.9940381050109863
6,0.9940381050109863
7,0.9940381050109863
8,0.9940381050109863
9,0.9940381050109863
10,0.9940381050109863
11,0.9940381050109863
12,0.9940381050109863
13,0.9940381050109863
14,0.9940381050109863
15,0.9940381050109863
16,0.9940381050109863
17,0.9940381050109863
18,0.9940381050109863
19,0.9940381050109863
20,0.9940381050109863
21,0.9940381050109863
22,0.9940381050109863
23,0.9940381050109863
24,0.9940381050109863
25,0.9940381050109863
26,0.9940381050109863
27,0.9940381050109863
28,0.9940381050109863
29,0.9940381050109863
30,0.9940381050109863
31,0.9940381050109863
32,0.9940381050109863
33,0.9940381050109863
34,0.9940381050109863
35,0.9940381050109863
36,0.9940381050109863
37,0.9940381050109863
38,0.9940381050109863
39,0.9940381050109863
40,0.9940381050109863
41,0.9940381050109863
42,0.9940381050109863
43,0.9940381050109863
44,0.9940381050109863
45,0.9940381050109863
46,0.9940381050109863
47,0.9940381050109863
48,0.9940381050109863
49,0.9940381050109863
50,0.9940381050109863
51,0.9940381050109863
52,0.9940381050109863
53,0.9940381050109863
54,0.9940381050109863
55,0.9940381050109863
56,0.9940381050109863
57,0.9940381050109863
58,0.9940381050109863
59,0.9940381050109863
60,0.9940381050109863
61,0.9940381050109863
62,0.9940381050109863
63,0.9940381050109863
64,0.9940381050109863
65,0.9940381050109863
66,0.9940381050109863
67,0.9940381050109863
68,0.9940381050109863
69,0.9940381050109863
70,0.9940381050109863
71,0.9940381050109863
72,0.9940381050109863
73,0.9940381050109863
74,0.9940381050109863
75,0.9940381050109863
76,0.9940381050109863
77,0.9940381050109863
78,0.9940381050109863
79,0.9940381050109863
80,0.9940381050109863
81,0.9940381050109863
82,0.9940381050109863
83,0.9940381050109863
84,0.9940381050109863
85,0.9940381050109863
86,0.9940381050109863
87,0.9940381050109863
88,0.9940381050109863
89,0.9940381050109863
90,0.9940381050109863
91,0.9940381050109863
92,0.9940381050109863
93,0.9940381050109863
94,0.9940381050109863
95,0.9940381050109863
96,0.9940381050109863
97,0.9940381050109863
98,0.9940381050109863
99,0.9940381050109863
100,0.9940381050109863
101,0.9940381050109863
102,0.9940381050109863
103,0.9940381050109863
104,0.9940381050109863
105,0.9940381050109863
106,0.9940381050109863
107,0.9940381050109863
108,0.9940381050109863
109,0.9940381050109863
110,0.9940381050109863
111,0.9940381050109863
112,0.9940381050109863
113,0.9940381050109863
114,0.9940381050109863
115,0.9940381050109863
116,0.9940381050109863
117,0.9940381050109863
118,0.9940381050109863
119,0.9940381050109863
120,0.9940381050109863
121,0.9940381050109863
122,0.9940381050109863
123,0.9940381050109863
124,0.9940381050109863
125,0.9940381050109863
